Frequency_MHz,Relative_Power_dB
1808.359375,3.959263431283027
1808.37890625,4.404659184314922
1808.3984375,5.489109234311246
1808.41796875,4.907309033603758
1808.4375,4.953466897795281
1808.45703125,4.446468934333222
1808.4765625,7.132858721725586
1808.49609375,7.411301351378863
1808.515625,9.55743275521957
1808.53515625,7.709810360972594
1808.5546875,9.305351254709404
1808.57421875,6.464414928930504
1808.59375,9.331224563593304
1808.61328125,8.427189626028053
1808.6328125,8.17461210718628
1808.65234375,4.557504668480999
1808.671875,8.765605349757102
1808.69140625,5.23974419946982
1808.7109375,7.326349607261458
1808.73046875,7.432170232009179
1808.75,11.97996195577743
1808.76953125,11.613752181261344
1808.7890625,9.078790341492038
1808.80859375,10.274155656093203
1808.828125,10.350701147574826
1808.84765625,10.394955671067146
1808.8671875,9.457655458915925
1808.88671875,11.003818130460026
1808.90625,10.659956249060185
1808.92578125,10.035684219206978
1808.9453125,8.01685286284835
1808.96484375,8.935448964138414
1808.984375,10.822917035562096
1809.00390625,6.609999362599908
1809.0234375,9.196495610140147
1809.04296875,10.499958621593084
1809.0625,9.139203542511545
1809.08203125,8.904542550924564
1809.1015625,10.163296350170771
1809.12109375,12.483091769316037
1809.140625,10.457405845260894
1809.16015625,10.476745417184407
1809.1796875,11.00369951150086
1809.19921875,10.221278100031983
1809.21875,8.603036436189486
1809.23828125,9.027224969342587
1809.2578125,10.91923698400075
1809.27734375,9.976744164308851
1809.296875,10.898836925045448
1809.31640625,10.85803477214134
1809.3359375,8.366328119429792
1809.35546875,11.22410581942021
1809.375,9.75435581082407
1809.39453125,7.531382744461281
1809.4140625,8.759537821197886
1809.43359375,10.00265105119304
1809.453125,11.644530080967765
1809.47265625,9.545659668249485
1809.4921875,11.62417606642869
1809.51171875,11.672638622288297
1809.53125,12.85657753557877
1809.55078125,12.103215625504594
1809.5703125,10.683180148603764
1809.58984375,12.64976957352052
1809.609375,11.339694816040806
1809.62890625,9.309727759278426
1809.6484375,8.490954366774863
1809.66796875,6.199994041443247
1809.6875,11.569347246084158
1809.70703125,13.14323562350819
1809.7265625,13.091104382725891
1809.74609375,12.417014186120145
1809.765625,10.98754960609186
1809.78515625,11.397489078980444
1809.8046875,11.092130245609017
1809.82421875,10.789593597763194
1809.84375,9.218887956796232
1809.86328125,12.494457885423028
1809.8828125,12.972479137074043
1809.90234375,13.837605416154435
1809.921875,13.003568903400737
1809.94140625,12.535778580641399
1809.9609375,12.968218768958351
1809.98046875,9.506597703804683
1810.0,9.414687390297997
1810.01953125,10.774483816816522
1810.0390625,13.255757654763737
1810.05859375,13.400003683225568
1810.078125,13.619614503808176
1810.09765625,11.129747344596392
1810.1171875,9.945025071083426
1810.13671875,13.228743504494554
1810.15625,12.043148980517623
1810.17578125,10.83957749113922
1810.1953125,9.026534268334927
1810.21484375,7.6686756527278845
1810.234375,11.600715076162643
1810.25390625,10.04550891907309
1810.2734375,8.737025059453632
1810.29296875,11.710390462778017
1810.3125,12.646278335465656
1810.33203125,13.372466530021413
1810.3515625,13.97525555907103
1810.37109375,14.924979648079596
1810.390625,10.910647227740762
1810.41015625,10.925059635057831
1810.4296875,12.715351739563973
1810.44921875,12.994701362208719
1810.46875,11.21585920865718
1810.48828125,12.06494795363562
1810.5078125,10.15768448084595
1810.52734375,7.050265665977709
1810.546875,13.24366253074695
1810.56640625,12.276538522094768
1810.5859375,9.427497717197177
1810.60546875,11.959466427459088
1810.625,15.193418510406733
1810.64453125,14.68740008084392
1810.6640625,11.750280752185704
1810.68359375,10.131880983627948
1810.703125,12.823756449659035
1810.72265625,9.345670613135557
1810.7421875,9.942992230908342
1810.76171875,12.312462074050476
1810.78125,13.647684630145942
1810.80078125,15.294378253854523
1810.8203125,13.81238254970377
1810.83984375,13.305573999127176
1810.859375,11.549966659934922
1810.87890625,12.590067077033783
1810.8984375,13.576759766897652
1810.91796875,11.776059726373212
1810.9375,12.081519964637039
1810.95703125,14.827337339602412
1810.9765625,15.586274931294174
1810.99609375,14.825053519144678
1811.015625,14.29107589752924
1811.03515625,12.532949934146114
1811.0546875,12.921097016310421
1811.07421875,12.30287783273145
1811.09375,12.323926907185461
1811.11328125,15.709954213890384
1811.1328125,13.205163935427006
1811.15234375,14.090972969506698
1811.171875,12.63985838903552
1811.19140625,9.578857030157577
1811.2109375,14.181571601674023
1811.23046875,14.119720688682097
1811.25,12.876597729693183
1811.26953125,8.183083027421917
1811.2890625,10.401718795357196
1811.30859375,11.740968355054555
1811.328125,9.870734908336454
1811.34765625,13.534922136840327
1811.3671875,12.635092558817771
1811.38671875,13.816379851421592
1811.40625,13.364655227159892
1811.42578125,13.847453376076297
1811.4453125,9.891199733016467
1811.46484375,11.925415324699822
1811.484375,14.753211743822746
1811.50390625,15.282882044617272
1811.5234375,11.822781260404692
1811.54296875,11.833632834474948
1811.5625,12.327191952095875
1811.58203125,14.71921361900541
1811.6015625,13.226804556074246
1811.62109375,13.369715411594745
1811.640625,12.447987743320082
1811.66015625,14.824310592579213
1811.6796875,15.644446313192358
1811.69921875,16.04279868285695
1811.71875,14.88673671666526
1811.73828125,15.982962118090427
1811.7578125,17.55155039827399
1811.77734375,16.62912634712508
1811.796875,13.937352186203322
1811.81640625,9.936583466153461
1811.8359375,12.835232422050472
1811.85546875,14.613116317813212
1811.875,10.512163183796783
1811.89453125,11.458078116675301
1811.9140625,12.875916149916742
1811.93359375,13.474311550453493
1811.953125,11.242681686855505
1811.97265625,14.495783718188651
1811.9921875,15.847408206240848
1812.01171875,14.42315037043586
1812.03125,15.636732861707667
1812.05078125,13.760563299685643
1812.0703125,14.40559824282992
1812.08984375,12.884280291446
1812.109375,9.990079967472422
1812.12890625,11.050718915459234
1812.1484375,12.858117404987913
1812.16796875,14.065124625559367
1812.1875,13.493308581801088
1812.20703125,14.063326415675286
1812.2265625,11.589159013593726
1812.24609375,14.64824162142346
1812.265625,14.13676883122201
1812.28515625,14.12595984344967
1812.3046875,13.190770783565451
1812.32421875,12.93820040555164
1812.34375,12.400943123908908
1812.36328125,12.58589442058832
1812.3828125,12.10505675306358
1812.40234375,12.79034761831539
1812.421875,14.09734278860833
1812.44140625,12.498305807884266
1812.4609375,16.614877139161756
1812.48046875,14.965388337950822
1812.5,11.616716285595668
1812.51953125,14.683257922523183
1812.5390625,14.135449358919146
1812.55859375,14.325801129858778
1812.578125,12.948761572973769
1812.59765625,12.853796124633266
1812.6171875,13.029819062641886
1812.63671875,13.328190432264673
1812.65625,13.887497412374861
1812.67578125,15.291774341323418
1812.6953125,15.288817186717177
1812.71484375,12.961459332448925
1812.734375,12.036372375412736
1812.75390625,13.32060593087545
1812.7734375,13.472773431837386
1812.79296875,14.982500505521335
1812.8125,13.031614021567822
1812.83203125,13.067023576928637
1812.8515625,14.47904376810954
1812.87109375,15.33208209537332
1812.890625,15.224719703441266
1812.91015625,13.667356261616614
1812.9296875,14.533911999880393
1812.94921875,12.402160693369995
1812.96875,10.219844992012085
1812.98828125,15.393106295066769
1813.0078125,17.29932768908187
1813.02734375,14.866477221543647
1813.046875,14.847048885698849
1813.06640625,14.151061289515235
1813.0859375,14.251951687722178
1813.10546875,11.796399881119672
1813.125,15.217942204214472
1813.14453125,14.032774681548094
1813.1640625,10.946195605458488
1813.18359375,13.565195081538056
1813.203125,11.376527422725797
1813.22265625,12.151939118879111
1813.2421875,11.177735344274819
1813.26171875,9.421102418946464
1813.28125,9.08689618065991
1813.30078125,12.46468815297575
1813.3203125,14.928898570647902
1813.33984375,13.156427805681243
1813.359375,13.341850742179329
1813.37890625,13.592376785852313
1813.3984375,9.612676672796008
1813.41796875,14.355866922936201
1813.4375,15.13234413195651
1813.45703125,11.158767520334118
1813.4765625,12.237821022655194
1813.49609375,12.681751866081212
1813.515625,16.133163372363484
1813.53515625,14.157318874401346
1813.5546875,13.298089513890456
1813.57421875,13.723886159347307
1813.59375,12.118392061350743
1813.61328125,12.28153382376989
1813.6328125,14.234892459042836
1813.65234375,17.038322032725162
1813.671875,16.31586682075139
1813.69140625,12.012426562491855
1813.7109375,12.452814432799155
1813.73046875,13.68720484080951
1813.75,16.798376249167838
1813.76953125,17.662174763985526
1813.7890625,18.857413576991693
1813.80859375,21.138911174671367
1813.828125,20.622572124265957
1813.84765625,18.4153617403828
1813.8671875,21.042904652680257
1813.88671875,16.598102170361145
1813.90625,17.88055955868435
1813.92578125,16.989290727603898
1813.9453125,15.361270468728534
1813.96484375,14.152873370623851
1813.984375,15.410302900696058
1814.00390625,15.74927536809226
1814.0234375,14.87585808754271
1814.04296875,16.78222040196945
1814.0625,11.148346584579366
1814.08203125,13.698378776060968
1814.1015625,15.051501263322596
1814.12109375,14.835915808534306
1814.140625,14.716455701354812
1814.16015625,12.273844879273803
1814.1796875,13.985520712013543
1814.19921875,15.156435513487503
1814.21875,15.207588509277262
1814.23828125,15.745728211809956
1814.2578125,16.72645921211282
1814.27734375,15.87493423597077
1814.296875,13.109862905188384
1814.31640625,13.280329387790934
1814.3359375,16.18581154758014
1814.35546875,17.161194165542813
1814.375,14.335442202739046
1814.39453125,13.96985043799668
1814.4140625,15.700330880150082
1814.43359375,16.12628611467209
1814.453125,17.531553047223646
1814.47265625,17.438481176442497
1814.4921875,18.355488249437077
1814.51171875,14.369528725660079
1814.53125,12.346777423374999
1814.55078125,11.251902246243885
1814.5703125,10.172505495610471
1814.58984375,13.506928653831281
1814.609375,12.077267156972365
1814.62890625,13.839031507140756
1814.6484375,12.431132728240508
1814.66796875,11.915606111869419
1814.6875,14.091259311076746
1814.70703125,14.010508753101428
1814.7265625,14.51330549889766
1814.74609375,17.104656784170174
1814.765625,20.54397858599315
1814.78515625,19.78246244991354
1814.8046875,18.857886025666264
1814.82421875,18.949474408070063
1814.84375,21.860379289507478
1814.86328125,20.85869634523886
1814.8828125,18.85793735771269
1814.90234375,17.09609387635377
1814.921875,15.860793717730498
1814.94140625,14.889685490804272
1814.9609375,15.473622759636807
1814.98046875,15.766153151759479
1815.0,10.763367023655325
1815.01953125,15.521074824872944
1815.0390625,17.183838950381762
1815.05859375,13.404687838938301
1815.078125,11.664246043153701
1815.09765625,15.971837029572026
1815.1171875,17.287345363038863
1815.13671875,15.89640130738999
1815.15625,13.975588352081028
1815.17578125,16.32693370646856
1815.1953125,13.567091368327407
1815.21484375,15.984369628908592
1815.234375,13.627828097679771
1815.25390625,16.796373400319577
1815.2734375,17.57217296384466
1815.29296875,16.08985093930298
1815.3125,15.627519935097116
1815.33203125,13.270569873199795
1815.3515625,16.2257835640869
1815.37109375,17.465278593383868
1815.390625,16.198199964841272
1815.41015625,14.978102602165794
1815.4296875,14.731734712473164
1815.44921875,13.612237164916888
1815.46875,13.64495690251454
1815.48828125,16.704684390346955
1815.5078125,10.921656753421697
1815.52734375,12.743269452703545
1815.546875,16.334902730794433
1815.56640625,18.567586121675276
1815.5859375,14.819987115730632
1815.60546875,14.849524235447948
1815.625,19.001946015806407
1815.64453125,21.215108713159843
1815.6640625,22.29767634760078
1815.68359375,21.722363143680056
1815.703125,17.144523928377044
1815.72265625,14.289820489495776
1815.7421875,16.486464155539746
1815.76171875,15.982325344291644
1815.78125,12.943908328462697
1815.80078125,9.877891908114943
1815.8203125,11.491425850482603
1815.83984375,12.232035010012286
1815.859375,9.560990159200449
1815.87890625,15.422971988406767
1815.8984375,15.472560049604914
1815.91796875,12.82199375685056
1815.9375,10.553636230449497
1815.95703125,12.878278821858387
1815.9765625,10.71551953454261
1815.99609375,15.262502421939379
1816.015625,20.160179746371576
1816.03515625,21.659682731821878
1816.0546875,21.99328224874152
1816.07421875,22.916403643866452
1816.09375,22.96590582471022
1816.11328125,21.023281168489596
1816.1328125,21.31459266774511
1816.15234375,18.82366245145761
1816.171875,18.02810846311794
1816.19140625,17.380556850271905
1816.2109375,21.171822295071443
1816.23046875,19.948802893973294
1816.25,19.977654854716256
1816.26953125,20.645563623190405
1816.2890625,19.594818543119736
1816.30859375,20.340423705877527
1816.328125,21.228943205275495
1816.34765625,20.608163349164222
1816.3671875,21.258458905549748
1816.38671875,19.96860424353072
1816.40625,18.74677229723896
1816.42578125,19.98258908601157
1816.4453125,18.536060233711712
1816.46484375,17.85869898655569
1816.484375,18.88408243865314
1816.50390625,19.14698566611666
1816.5234375,21.884734011200294
1816.54296875,22.36224998770047
1816.5625,21.660336316089747
1816.58203125,18.431341486889515
1816.6015625,18.668858074568874
1816.62109375,20.449078080713907
1816.640625,20.602699849187196
1816.66015625,18.59111307225772
1816.6796875,17.396328586793384
1816.69921875,21.282687827489703
1816.71875,20.56886035953817
1816.73828125,21.128587431586322
1816.7578125,19.49024084237343
1816.77734375,19.27947835978559
1816.796875,18.989488391444898
1816.81640625,19.885535594584997
1816.8359375,20.053834205903538
1816.85546875,21.183073670147856
1816.875,21.15152618592223
1816.89453125,17.481638617182817
1816.9140625,17.99196359677701
1816.93359375,21.361465995624332
1816.953125,21.060272033546553
1816.97265625,20.08656942636515
1816.9921875,19.23917374674512
1817.01171875,18.73194808102928
1817.03125,21.92169774610182
1817.05078125,21.605493413317642
1817.0703125,18.060569050759216
1817.08984375,18.501020936679407
1817.109375,18.104334524467475
1817.12890625,20.519935471632095
1817.1484375,21.082612666420328
1817.16796875,20.37829819873724
1817.1875,20.904330113528893
1817.20703125,17.95539055308552
1817.2265625,17.588983630482524
1817.24609375,16.53268231756598
1817.265625,17.53674411698733
1817.28515625,20.820734561067823
1817.3046875,20.928962543578045
1817.32421875,20.64139067979951
1817.34375,20.231117459137863
1817.36328125,18.608257030693046
1817.3828125,19.455670285073538
1817.40234375,15.40231303157366
1817.421875,19.376865764954736
1817.44140625,17.110062654288917
1817.4609375,19.313585363687086
1817.48046875,18.63253545424317
1817.5,19.485760343853748
1817.51953125,18.088635260582617
1817.5390625,15.316413222695076
1817.55859375,19.126656241979536
1817.578125,18.873616079252223
1817.59765625,16.71568859876637
1817.6171875,18.28441415102001
1817.63671875,18.784463521666005
1817.65625,18.399508441941805
1817.67578125,21.061794468928753
1817.6953125,20.96869933275909
1817.71484375,20.655285020380212
1817.734375,18.54346614465398
1817.75390625,19.21533284263836
1817.7734375,16.67262389053833
1817.79296875,17.708416898910652
1817.8125,18.295380204290996
1817.83203125,19.481258866430807
1817.8515625,16.971259078630954
1817.87109375,15.731244022547731
1817.890625,16.443165523721717
1817.91015625,20.296253444463627
1817.9296875,20.094925022263762
1817.94921875,17.597763744640204
1817.96875,19.57026657178737
1817.98828125,15.553015669033474
1818.0078125,19.211247400785446
1818.02734375,16.097972077384526
1818.046875,15.266367761137278
1818.06640625,17.971911635242314
1818.0859375,19.98713033964312
1818.10546875,18.29340041685935
1818.125,15.860569014329789
1818.14453125,18.467885059840043
1818.1640625,18.55574254591615
1818.18359375,18.621741699460905
1818.203125,18.731584805445017
1818.22265625,18.05224965975546
1818.2421875,17.88421468236448
1818.26171875,19.115274866505416
1818.28125,20.18544408446304
1818.30078125,19.14749281319673
1818.3203125,18.977565354663266
1818.33984375,17.794961008289484
1818.359375,17.64388348145341
1818.37890625,18.1348984171991
1818.3984375,18.357273820760025
1818.41796875,18.890880609718437
1818.4375,19.13993885569601
1818.45703125,17.74935998754457
1818.4765625,19.25121241736029
1818.49609375,21.047093900723947
1818.515625,20.555081214831567
1818.53515625,17.821386346087234
1818.5546875,18.146079552096474
1818.57421875,15.32562473900136
1818.59375,19.07366426952235
1818.61328125,17.967856754991686
1818.6328125,16.261610214206527
1818.65234375,17.59144537717104
1818.671875,15.549091308014814
1818.69140625,17.559029909495585
1818.7109375,19.791903722504887
1818.73046875,19.51166489589873
1818.75,17.05585684349587
1818.76953125,18.020243883914887
1818.7890625,17.25732007874583
1818.80859375,15.082694390321725
1818.828125,18.152650095034836
1818.84765625,18.302879084590344
1818.8671875,17.193933923997708
1818.88671875,18.77238565619036
1818.90625,18.966554587509147
1818.92578125,19.163691632693713
1818.9453125,21.077947283427456
1818.96484375,20.26512167808153
1818.984375,19.211357101907133
1819.00390625,15.413102779876604
1819.0234375,14.986848727032271
1819.04296875,15.651058465181174
1819.0625,20.66809926742399
1819.08203125,18.80480471919021
1819.1015625,17.185899230220844
1819.12109375,15.776676514942096
1819.140625,15.494250153801172
1819.16015625,20.662178169273943
1819.1796875,19.74090038505838
1819.19921875,19.741626399504586
1819.21875,21.34991023859256
1819.23828125,21.563132329203675
1819.2578125,19.86247393787151
1819.27734375,16.883255892873315
1819.296875,16.720443273843404
1819.31640625,16.72966401030134
1819.3359375,19.321233967963394
1819.35546875,20.24728337946059
1819.375,20.367210288385177
1819.39453125,15.654931983661697
1819.4140625,14.746592719354192
1819.43359375,18.31541564616424
1819.453125,22.612492151320943
1819.47265625,20.09955924211594
1819.4921875,18.327598291788096
1819.51171875,19.837600047757206
1819.53125,17.534845574559988
1819.55078125,17.02491733361978
1819.5703125,15.71923001373047
1819.58984375,17.750580372535484
1819.609375,19.818012141848744
1819.62890625,21.4012959312367
1819.6484375,18.140178266063124
1819.66796875,18.409238259353877
1819.6875,19.65582742515942
1819.70703125,19.064496982740245
1819.7265625,15.756810254141067
1819.74609375,12.67023580567498
1819.765625,15.6042379562281
1819.78515625,16.760849768392163
1819.8046875,18.915045085672578
1819.82421875,19.16150525222637
1819.84375,18.641335902430217
1819.86328125,20.531661574463765
1819.8828125,17.94589419398497
1819.90234375,20.190264002513388
1819.921875,17.913284733013242
1819.94140625,18.022047768176623
1819.9609375,19.991061024499643
1819.98046875,18.24295490565718
1820.0,2.5517068207251246
1820.0,18.092171922608202
1820.01953125,17.072834224796274
1820.01953125,2.5450969705062754
1820.0390625,2.5420265074440973
1820.0390625,14.396889890625397
1820.05859375,18.075127643067663
1820.05859375,4.325340040265344
1820.078125,2.5364836228426584
1820.078125,16.48490049797305
1820.09765625,16.35718396341322
1820.09765625,2.3417439247175187
1820.1171875,3.4425512523440887
1820.1171875,15.112212204778421
1820.13671875,17.729528697725996
1820.13671875,3.5290676034082464
1820.15625,1.9525068614797276
1820.15625,14.37212574909309
1820.17578125,20.36306690951959
1820.17578125,3.0584617916620727
1820.1953125,3.480799522869366
1820.1953125,19.951892015375837
1820.21484375,17.895960583114906
1820.21484375,4.788079790485037
1820.234375,4.301182200625843
1820.234375,19.124645802862652
1820.25390625,16.378040483837243
1820.25390625,2.497209076651873
1820.2734375,1.1053858609676117
1820.2734375,14.91205931539576
1820.29296875,19.330693970410756
1820.29296875,4.540266095542553
1820.3125,2.45056775891556
1820.3125,19.151339313929284
1820.33203125,16.155018218867017
1820.33203125,0.706847461351571
1820.3515625,1.8817947640280686
1820.3515625,14.950805307281295
1820.37109375,17.218546904960295
1820.37109375,2.5516993200573017
1820.390625,17.336904897571856
1820.390625,3.7418624087672634
1820.41015625,4.483870342957341
1820.41015625,19.87206541473578
1820.4296875,20.733108176751323
1820.4296875,3.743605741553382
1820.44921875,4.45757327927586
1820.44921875,16.22290579565488
1820.46875,3.3733244419102077
1820.46875,17.080716728279324
1820.48828125,17.495969308537163
1820.48828125,5.7981304052163605
1820.5078125,3.9501344832425054
1820.5078125,17.637023081407072
1820.52734375,16.96610397114474
1820.52734375,4.1043198313706295
1820.546875,16.478749101991877
1820.546875,4.688546034673901
1820.56640625,4.827143324743432
1820.56640625,19.103963317431255
1820.5859375,17.061966666381306
1820.5859375,1.4590666732544413
1820.60546875,7.554763061130712
1820.60546875,15.197786034720668
1820.625,14.106343085220285
1820.625,4.705989615875225
1820.64453125,6.962292766953448
1820.64453125,15.223171058251577
1820.6640625,18.271038134094375
1820.6640625,4.060300127248465
1820.68359375,4.818336718121646
1820.68359375,18.180811515200375
1820.703125,7.6460809892412795
1820.703125,15.489395363751864
1820.72265625,15.744622361904836
1820.72265625,8.039961252132056
1820.7421875,8.35548072163751
1820.7421875,17.390933566885245
1820.76171875,16.320981511347732
1820.76171875,9.5800139128152
1820.78125,4.349759232006187
1820.78125,17.31112206198488
1820.80078125,18.64256974941455
1820.80078125,2.2564425102729535
1820.8203125,5.948856203183621
1820.8203125,16.897910421620857
1820.83984375,16.954780777568562
1820.83984375,9.695920314196085
1820.859375,16.790708249437863
1820.859375,7.899877882208545
1820.87890625,4.327164747105053
1820.87890625,15.659765013457
1820.8984375,18.718308380368285
1820.8984375,4.1383797454013
1820.91796875,5.136556611368813
1820.91796875,17.962061285342457
1820.9375,5.714449641963501
1820.9375,16.104550299634273
1820.95703125,15.37754055155222
1820.95703125,5.933703729354875
1820.9765625,5.065243062906375
1820.9765625,16.501327363129672
1820.99609375,17.71360151358922
1820.99609375,10.311224675272246
1821.015625,8.103153505062615
1821.015625,18.79413632058113
1821.03515625,17.972457714900813
1821.03515625,7.860657529314423
1821.0546875,5.520842669883516
1821.0546875,17.86898436167261
1821.07421875,18.935329678518947
1821.07421875,8.64953660434403
1821.09375,10.436902656367716
1821.09375,19.1026303843877
1821.11328125,15.592495859338857
1821.11328125,8.347521698219834
1821.1328125,7.623996185012042
1821.1328125,14.410657315342926
1821.15234375,17.23747245754244
1821.15234375,9.326821686656459
1821.171875,9.302542917722501
1821.171875,16.34880977567438
1821.19140625,14.079366415653453
1821.19140625,6.517753712507475
1821.2109375,6.86046557679138
1821.2109375,18.215457830383976
1821.23046875,17.1700092457709
1821.23046875,5.543801828835993
1821.25,3.324873086931251
1821.25,15.444298381310267
1821.26953125,16.731472439166055
1821.26953125,8.672769637522503
1821.2890625,8.268622465854742
1821.2890625,14.46584369606291
1821.30859375,16.146747276972164
1821.30859375,6.070901981981698
1821.328125,7.28496789632312
1821.328125,14.475405816660654
1821.34765625,16.89873099307196
1821.34765625,9.446018700143927
1821.3671875,11.323119118337042
1821.3671875,16.001327142469865
1821.38671875,15.664954461588398
1821.38671875,8.786578023001066
1821.40625,7.85220724023492
1821.40625,14.003785648725032
1821.42578125,13.412166196419175
1821.42578125,9.329663248883413
1821.4453125,7.312271988948055
1821.4453125,12.641453148279883
1821.46484375,14.966695790937266
1821.46484375,4.271370496249347
1821.484375,5.387417913332463
1821.484375,16.579008348826115
1821.50390625,13.350593561935089
1821.50390625,6.916190283913409
1821.5234375,7.732345570318254
1821.5234375,15.34363377136718
1821.54296875,15.727871665383887
1821.54296875,6.594728272467444
1821.5625,9.776733167021563
1821.5625,13.790226201206092
1821.58203125,18.231627770126998
1821.58203125,10.626402506998925
1821.6015625,9.768513250183231
1821.6015625,18.580562240762845
1821.62109375,16.688693054768397
1821.62109375,7.663964879389705
1821.640625,7.2481587209184255
1821.640625,12.21050961920263
1821.66015625,8.628503585339285
